 Iteration	g0	g1	penalK	penalG	eta	beta	pAgg	change	lambda1	lambda2	Compliance	Vol. Frac.	CPU time	Real time
613	0.5771	-7.36e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	1.670e-02	1.341e-07	1.268e+00	1.280531e+01	0.1389	1.810938e+02	3.537e+01
614	0.5770	-7.35e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	1.614e-02	1.342e-07	1.275e+00	1.281345e+01	0.1389	1.674688e+02	3.270e+01
615	0.5768	-7.29e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	1.574e-02	1.343e-07	1.273e+00	1.282249e+01	0.1389	1.588594e+02	3.149e+01
616	0.5767	-7.22e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	1.359e-02	1.342e-07	1.274e+00	1.283226e+01	0.1389	1.595000e+02	3.143e+01
617	0.5766	-7.15e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	1.356e-02	1.342e-07	1.273e+00	1.284069e+01	0.1389	1.826094e+02	3.528e+01
618	0.5765	-7.07e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	1.234e-02	1.340e-07	1.272e+00	1.284912e+01	0.1389	1.579062e+02	3.102e+01
619	0.5763	-6.97e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	1.221e-02	1.340e-07	1.268e+00	1.285534e+01	0.1389	1.535781e+02	3.011e+01
620	0.5762	-6.87e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	1.273e-02	1.337e-07	1.268e+00	1.286041e+01	0.1389	1.646719e+02	3.240e+01
621	0.5761	-6.75e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	1.418e-02	1.336e-07	1.263e+00	1.286222e+01	0.1389	1.675625e+02	3.274e+01
622	0.5760	-6.63e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	1.347e-02	1.333e-07	1.266e+00	1.286237e+01	0.1389	1.722500e+02	3.377e+01
623	0.5759	-6.52e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	1.534e-02	1.335e-07	1.263e+00	1.285905e+01	0.1389	1.644375e+02	3.233e+01
624	0.5758	-6.42e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	1.475e-02	1.333e-07	1.266e+00	1.285833e+01	0.1389	1.701250e+02	3.331e+01
625	0.5757	-6.35e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	1.661e-02	1.336e-07	1.264e+00	1.285560e+01	0.1389	1.716094e+02	3.359e+01
626	0.5756	-6.30e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	1.598e-02	1.333e-07	1.266e+00	1.285561e+01	0.1389	1.642969e+02	3.230e+01
627	0.5755	-6.26e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	1.805e-02	1.337e-07	1.263e+00	1.285258e+01	0.1389	1.680156e+02	3.328e+01
628	0.5754	-6.24e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	1.718e-02	1.332e-07	1.264e+00	1.285397e+01	0.1389	1.587344e+02	3.088e+01
629	0.5752	-6.23e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	1.951e-02	1.337e-07	1.255e+00	1.284989e+01	0.1389	1.690000e+02	3.312e+01
630	0.5751	-6.18e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	1.775e-02	1.332e-07	1.262e+00	1.285177e+01	0.1389	1.555312e+02	3.037e+01
631	0.5750	-6.09e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	1.662e-02	1.341e-07	1.260e+00	1.284757e+01	0.1389	1.654688e+02	3.215e+01
632	0.5750	-5.93e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	8.798e-03	1.331e-07	1.272e+00	1.285502e+01	0.1389	1.700000e+02	3.348e+01
633	0.5749	-5.75e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	7.659e-03	1.340e-07	1.260e+00	1.285010e+01	0.1389	1.544062e+02	3.048e+01
634	0.5749	-5.56e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	4.332e-03	1.333e-07	1.271e+00	1.285592e+01	0.1389	1.820938e+02	3.547e+01
635	0.5749	-5.37e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	4.663e-03	1.337e-07	1.265e+00	1.285347e+01	0.1390	1.766250e+02	3.416e+01
636	0.5748	-5.18e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	4.320e-03	1.335e-07	1.268e+00	1.285559e+01	0.1390	1.852344e+02	3.608e+01
637	0.5748	-5.00e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	3.914e-03	1.336e-07	1.267e+00	1.285567e+01	0.1390	1.711875e+02	3.371e+01
638	0.5747	-4.83e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	4.023e-03	1.336e-07	1.267e+00	1.285663e+01	0.1390	1.529844e+02	2.995e+01
639	0.5747	-4.66e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	3.869e-03	1.336e-07	1.267e+00	1.285722e+01	0.1390	1.558438e+02	3.049e+01
640	0.5747	-4.51e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	4.005e-03	1.336e-07	1.267e+00	1.285834e+01	0.1390	1.805469e+02	3.487e+01
641	0.5746	-4.37e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	3.980e-03	1.336e-07	1.266e+00	1.285916e+01	0.1390	1.865469e+02	3.621e+01
642	0.5746	-4.24e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	4.197e-03	1.336e-07	1.266e+00	1.286031e+01	0.1390	1.640938e+02	3.191e+01
643	0.5745	-4.11e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	4.330e-03	1.337e-07	1.265e+00	1.286087e+01	0.1390	1.816094e+02	3.504e+01
644	0.5745	-4.00e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	4.795e-03	1.335e-07	1.268e+00	1.286257e+01	0.1390	1.777969e+02	3.492e+01
645	0.5744	-3.90e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	4.929e-03	1.340e-07	1.262e+00	1.286191e+01	0.1390	1.672188e+02	3.298e+01
646	0.5744	-3.81e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	5.996e-03	1.331e-07	1.274e+00	1.286719e+01	0.1390	1.674062e+02	3.278e+01
647	0.5744	-3.76e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	7.844e-03	1.351e-07	1.250e+00	1.286095e+01	0.1390	1.566562e+02	3.104e+01
648	0.5744	-3.84e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	9.218e-03	1.323e-07	1.293e+00	1.287899e+01	0.1390	1.616875e+02	3.169e+01
649	0.5744	-4.23e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	1.598e-02	1.356e-07	1.228e+00	1.286232e+01	0.1390	1.649062e+02	3.212e+01
650	0.5744	-4.78e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	1.548e-02	1.331e-07	1.295e+00	1.288486e+01	0.1390	1.794375e+02	3.487e+01
651	0.5744	-4.90e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	1.015e-02	1.338e-07	1.254e+00	1.287830e+01	0.1390	1.665000e+02	3.224e+01
652	0.5743	-4.74e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	3.462e-03	1.336e-07	1.264e+00	1.288075e+01	0.1390	1.740156e+02	3.378e+01
653	0.5743	-4.56e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	3.711e-03	1.337e-07	1.261e+00	1.288122e+01	0.1390	1.726094e+02	3.340e+01
654	0.5743	-4.40e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	3.314e-03	1.337e-07	1.261e+00	1.288183e+01	0.1390	1.672812e+02	3.335e+01
655	0.5742	-4.24e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	3.447e-03	1.336e-07	1.262e+00	1.288237e+01	0.1390	1.838906e+02	3.583e+01
656	0.5742	-4.09e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	3.649e-03	1.336e-07	1.264e+00	1.288285e+01	0.1390	1.762812e+02	3.406e+01
657	0.5742	-3.95e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	3.669e-03	1.336e-07	1.265e+00	1.288328e+01	0.1390	1.770156e+02	3.463e+01
658	0.5741	-3.82e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	3.958e-03	1.336e-07	1.267e+00	1.288360e+01	0.1390	1.522656e+02	3.019e+01
659	0.5741	-3.69e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	4.420e-03	1.336e-07	1.268e+00	1.288389e+01	0.1390	1.786094e+02	3.509e+01
660	0.5741	-3.58e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	4.944e-03	1.336e-07	1.269e+00	1.288419e+01	0.1390	1.562656e+02	3.121e+01
661	0.5740	-3.48e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	5.346e-03	1.336e-07	1.269e+00	1.288450e+01	0.1390	1.393281e+02	2.804e+01
662	0.5740	-3.38e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	5.303e-03	1.337e-07	1.269e+00	1.288465e+01	0.1390	1.612188e+02	3.181e+01
663	0.5740	-3.30e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	5.148e-03	1.336e-07	1.270e+00	1.288540e+01	0.1390	1.639844e+02	3.231e+01
664	0.5739	-3.22e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	5.362e-03	1.339e-07	1.267e+00	1.288492e+01	0.1390	1.583906e+02	3.150e+01
665	0.5739	-3.15e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	5.299e-03	1.330e-07	1.276e+00	1.288819e+01	0.1390	1.522969e+02	3.035e+01
666	0.5738	-3.11e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	6.810e-03	1.355e-07	1.249e+00	1.288050e+01	0.1390	1.743125e+02	3.392e+01
667	0.5739	-3.23e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	1.301e-02	1.306e-07	1.323e+00	1.290334e+01	0.1390	1.956406e+02	3.789e+01
668	0.5742	-4.20e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	2.176e-02	1.395e-07	1.179e+00	1.286578e+01	0.1390	1.582188e+02	3.128e+01
669	0.5747	-6.74e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	3.101e-02	1.312e-07	1.392e+00	1.292991e+01	0.1389	1.709531e+02	3.336e+01
670	0.5746	-9.12e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	2.203e-02	1.351e-07	1.214e+00	1.289305e+01	0.1389	1.710000e+02	3.327e+01
671	0.5745	-9.26e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	9.240e-03	1.335e-07	1.273e+00	1.290858e+01	0.1389	1.658125e+02	3.226e+01
672	0.5744	-8.91e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	3.367e-03	1.336e-07	1.269e+00	1.290647e+01	0.1389	1.729844e+02	3.357e+01
673	0.5744	-8.57e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	3.751e-03	1.336e-07	1.270e+00	1.290557e+01	0.1389	1.696406e+02	3.323e+01
674	0.5743	-8.25e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	4.041e-03	1.336e-07	1.272e+00	1.290465e+01	0.1389	1.758906e+02	3.428e+01
675	0.5742	-7.94e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	3.814e-03	1.336e-07	1.272e+00	1.290382e+01	0.1389	1.509375e+02	2.965e+01
676	0.5742	-7.66e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	3.709e-03	1.336e-07	1.272e+00	1.290300e+01	0.1389	1.619062e+02	3.173e+01
677	0.5741	-7.39e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	3.897e-03	1.336e-07	1.272e+00	1.290218e+01	0.1389	1.615469e+02	3.179e+01
678	0.5740	-7.14e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	4.869e-03	1.336e-07	1.271e+00	1.290145e+01	0.1389	1.477344e+02	2.945e+01
679	0.5740	-6.92e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	6.063e-03	1.337e-07	1.270e+00	1.290078e+01	0.1389	1.730469e+02	3.364e+01
680	0.5739	-6.72e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	7.443e-03	1.337e-07	1.269e+00	1.290034e+01	0.1389	1.816094e+02	3.501e+01
681	0.5738	-6.53e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	8.949e-03	1.337e-07	1.266e+00	1.290013e+01	0.1389	1.573281e+02	3.128e+01
682	0.5738	-6.36e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	9.060e-03	1.337e-07	1.266e+00	1.290060e+01	0.1389	1.729219e+02	3.386e+01
683	0.5737	-6.21e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	9.554e-03	1.339e-07	1.264e+00	1.290030e+01	0.1389	1.539062e+02	3.105e+01
684	0.5736	-6.08e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	1.072e-02	1.332e-07	1.272e+00	1.290283e+01	0.1389	1.781875e+02	3.484e+01
685	0.5735	-5.99e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	1.122e-02	1.354e-07	1.247e+00	1.289723e+01	0.1389	1.697812e+02	3.348e+01
686	0.5735	-6.04e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	1.407e-02	1.305e-07	1.318e+00	1.291745e+01	0.1389	1.687031e+02	3.324e+01
687	0.5737	-6.66e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	1.970e-02	1.400e-07	1.171e+00	1.287724e+01	0.1389	1.566562e+02	3.132e+01
688	0.5740	-8.51e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	3.409e-02	1.301e-07	1.405e+00	1.294775e+01	0.1389	1.716875e+02	3.369e+01
689	0.5739	-1.04e-03	 3.0	 3.0	0.50	 2.0	5.000e+01	2.308e-02	1.356e-07	1.195e+00	1.289734e+01	0.1389	1.835625e+02	3.583e+01
690	0.5737	-1.06e-03	 3.0	 3.0	0.50	 2.0	5.000e+01	1.861e-02	1.335e-07	1.295e+00	1.291785e+01	0.1389	1.704375e+02	3.327e+01
691	0.5736	-1.02e-03	 3.0	 3.0	0.50	 2.0	5.000e+01	1.320e-02	1.338e-07	1.274e+00	1.291550e+01	0.1389	1.649062e+02	3.193e+01
692	0.5735	-9.86e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	9.326e-03	1.338e-07	1.268e+00	1.291611e+01	0.1389	1.663281e+02	3.230e+01
693	0.5735	-9.50e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	7.718e-03	1.337e-07	1.265e+00	1.291637e+01	0.1389	1.726875e+02	3.367e+01
694	0.5734	-9.15e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	6.050e-03	1.337e-07	1.265e+00	1.291635e+01	0.1389	1.602656e+02	3.148e+01
695	0.5733	-8.81e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	5.528e-03	1.336e-07	1.267e+00	1.291588e+01	0.1389	1.668125e+02	3.268e+01
696	0.5733	-8.49e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	5.363e-03	1.336e-07	1.269e+00	1.291488e+01	0.1389	1.827031e+02	3.562e+01
697	0.5732	-8.18e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	5.105e-03	1.336e-07	1.270e+00	1.291342e+01	0.1389	1.791719e+02	3.517e+01
698	0.5732	-7.88e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	4.800e-03	1.335e-07	1.271e+00	1.291134e+01	0.1389	1.714844e+02	3.374e+01
699	0.5731	-7.59e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	4.364e-03	1.333e-07	1.273e+00	1.290833e+01	0.1389	1.560156e+02	3.082e+01
700	0.5730	-7.32e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	4.013e-03	1.333e-07	1.273e+00	1.290369e+01	0.1389	1.646094e+02	3.285e+01
701	0.5730	-7.06e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	4.453e-03	1.333e-07	1.275e+00	1.289929e+01	0.1389	1.477656e+02	2.941e+01
702	0.5729	-6.81e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	4.994e-03	1.333e-07	1.274e+00	1.289446e+01	0.1389	1.452344e+02	2.915e+01
703	0.5729	-6.58e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	5.445e-03	1.332e-07	1.276e+00	1.289014e+01	0.1389	1.684531e+02	3.303e+01
704	0.5728	-6.37e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	6.619e-03	1.334e-07	1.273e+00	1.288516e+01	0.1389	1.603750e+02	3.198e+01
705	0.5728	-6.17e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	6.599e-03	1.331e-07	1.278e+00	1.288183e+01	0.1389	1.682344e+02	3.283e+01
706	0.5727	-6.00e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	8.398e-03	1.337e-07	1.265e+00	1.287481e+01	0.1389	1.817344e+02	3.553e+01
707	0.5726	-5.86e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	9.746e-03	1.322e-07	1.291e+00	1.287605e+01	0.1389	1.722188e+02	3.380e+01
708	0.5726	-5.77e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	1.532e-02	1.355e-07	1.230e+00	1.285862e+01	0.1389	1.855625e+02	3.595e+01
709	0.5726	-5.94e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	2.138e-02	1.305e-07	1.354e+00	1.288181e+01	0.1389	1.828906e+02	3.541e+01
710	0.5727	-6.49e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	2.615e-02	1.366e-07	1.185e+00	1.284348e+01	0.1389	1.673594e+02	3.297e+01
711	0.5727	-7.14e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	2.561e-02	1.321e-07	1.336e+00	1.287848e+01	0.1389	1.766250e+02	3.441e+01
712	0.5726	-7.15e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	1.185e-02	1.336e-07	1.257e+00	1.285906e+01	0.1389	1.725312e+02	3.352e+01
713	0.5725	-6.90e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	4.273e-03	1.333e-07	1.269e+00	1.285982e+01	0.1389	1.818906e+02	3.505e+01
714	0.5725	-6.65e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	3.337e-03	1.334e-07	1.266e+00	1.285751e+01	0.1389	1.810469e+02	3.514e+01
715	0.5724	-6.42e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	3.663e-03	1.334e-07	1.266e+00	1.285553e+01	0.1389	1.689531e+02	3.297e+01
716	0.5724	-6.20e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	4.185e-03	1.334e-07	1.266e+00	1.285359e+01	0.1389	1.899844e+02	3.663e+01
717	0.5723	-6.00e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	4.846e-03	1.333e-07	1.267e+00	1.285156e+01	0.1389	1.781562e+02	3.453e+01
718	0.5722	-5.82e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	5.771e-03	1.333e-07	1.267e+00	1.284932e+01	0.1389	1.534531e+02	3.029e+01
719	0.5722	-5.67e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	6.999e-03	1.333e-07	1.268e+00	1.284681e+01	0.1389	1.818438e+02	3.514e+01
720	0.5721	-5.54e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	8.557e-03	1.333e-07	1.275e+00	1.284395e+01	0.1389	1.664688e+02	3.282e+01
721	0.5720	-5.39e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	9.295e-03	1.337e-07	1.269e+00	1.284115e+01	0.1390	1.386875e+02	2.797e+01
722	0.5720	-5.25e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	6.820e-03	1.333e-07	1.279e+00	1.284377e+01	0.1390	1.765312e+02	3.459e+01
723	0.5719	-5.13e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	9.452e-03	1.338e-07	1.269e+00	1.284092e+01	0.1390	1.568438e+02	3.119e+01
724	0.5719	-5.03e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	1.057e-02	1.330e-07	1.284e+00	1.284421e+01	0.1390	1.714531e+02	3.332e+01
725	0.5718	-4.94e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	1.371e-02	1.341e-07	1.259e+00	1.283768e+01	0.1390	1.959844e+02	3.779e+01
726	0.5717	-4.90e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	1.702e-02	1.326e-07	1.287e+00	1.284473e+01	0.1390	1.712344e+02	3.356e+01
727	0.5717	-4.88e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	1.825e-02	1.343e-07	1.248e+00	1.283381e+01	0.1390	1.810000e+02	3.539e+01
728	0.5716	-4.91e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	2.627e-02	1.327e-07	1.284e+00	1.284290e+01	0.1390	1.783281e+02	3.480e+01
729	0.5715	-4.92e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	2.211e-02	1.340e-07	1.251e+00	1.283258e+01	0.1390	1.842812e+02	3.582e+01
730	0.5714	-4.95e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	3.511e-02	1.330e-07	1.279e+00	1.283805e+01	0.1390	1.761094e+02	3.403e+01
731	0.5713	-4.95e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	2.813e-02	1.337e-07	1.265e+00	1.283159e+01	0.1390	1.461406e+02	2.925e+01
732	0.5712	-4.99e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	4.472e-02	1.331e-07	1.277e+00	1.283274e+01	0.1390	1.803594e+02	3.493e+01
733	0.5710	-5.07e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	4.579e-02	1.332e-07	1.268e+00	1.282656e+01	0.1390	1.720312e+02	3.358e+01
734	0.5709	-5.17e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	5.482e-02	1.328e-07	1.268e+00	1.282151e+01	0.1390	1.736562e+02	3.394e+01
735	0.5706	-5.31e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	5.498e-02	1.327e-07	1.263e+00	1.281170e+01	0.1390	1.740156e+02	3.402e+01
736	0.5704	-5.37e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	4.603e-02	1.325e-07	1.277e+00	1.280203e+01	0.1390	1.508750e+02	3.003e+01
737	0.5704	-5.23e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	1.656e-02	1.333e-07	1.265e+00	1.279203e+01	0.1390	1.539688e+02	3.031e+01
738	0.5703	-5.07e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	7.104e-03	1.329e-07	1.277e+00	1.279206e+01	0.1390	1.852812e+02	3.587e+01
739	0.5703	-4.90e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	7.988e-03	1.333e-07	1.265e+00	1.278691e+01	0.1390	1.805781e+02	3.514e+01
740	0.5703	-4.74e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	4.817e-03	1.331e-07	1.274e+00	1.278760e+01	0.1390	1.787188e+02	3.467e+01
741	0.5702	-4.58e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	5.924e-03	1.333e-07	1.267e+00	1.278495e+01	0.1390	1.659375e+02	3.294e+01
742	0.5702	-4.43e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	6.168e-03	1.332e-07	1.274e+00	1.278549e+01	0.1390	1.781250e+02	3.485e+01
743	0.5701	-4.28e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	6.296e-03	1.333e-07	1.269e+00	1.278430e+01	0.1390	1.682031e+02	3.290e+01
744	0.5701	-4.15e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	7.181e-03	1.332e-07	1.274e+00	1.278464e+01	0.1390	1.638750e+02	3.227e+01
745	0.5701	-4.02e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	6.521e-03	1.333e-07	1.269e+00	1.278418e+01	0.1390	1.678281e+02	3.238e+01
746	0.5700	-3.90e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	7.371e-03	1.333e-07	1.276e+00	1.278480e+01	0.1390	1.655625e+02	3.259e+01
747	0.5700	-3.78e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	5.844e-03	1.334e-07	1.271e+00	1.278465e+01	0.1390	1.813906e+02	3.545e+01
748	0.5700	-3.67e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	5.709e-03	1.333e-07	1.279e+00	1.278561e+01	0.1390	1.725469e+02	3.401e+01
749	0.5699	-3.54e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	4.716e-03	1.334e-07	1.275e+00	1.278597e+01	0.1390	1.709844e+02	3.371e+01
750	0.5699	-3.41e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	2.728e-03	1.333e-07	1.278e+00	1.278715e+01	0.1390	1.740625e+02	3.409e+01
751	0.5699	-3.28e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	2.529e-03	1.334e-07	1.275e+00	1.278793e+01	0.1390	1.659688e+02	3.252e+01
752	0.5699	-3.16e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	2.696e-03	1.334e-07	1.277e+00	1.278944e+01	0.1390	1.685625e+02	3.248e+01
753	0.5698	-3.05e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	2.818e-03	1.334e-07	1.275e+00	1.279073e+01	0.1390	1.692188e+02	3.316e+01
754	0.5698	-2.94e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	2.818e-03	1.334e-07	1.277e+00	1.279264e+01	0.1390	1.717969e+02	3.363e+01
755	0.5698	-2.83e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	2.738e-03	1.335e-07	1.275e+00	1.279415e+01	0.1390	1.714375e+02	3.371e+01
756	0.5698	-2.73e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	2.181e-03	1.334e-07	1.278e+00	1.279632e+01	0.1390	1.789219e+02	3.460e+01
757	0.5698	-2.63e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	1.858e-03	1.335e-07	1.275e+00	1.279740e+01	0.1390	1.675781e+02	3.261e+01
758	0.5697	-2.54e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	2.164e-03	1.334e-07	1.281e+00	1.280022e+01	0.1390	1.545625e+02	3.089e+01
759	0.5697	-2.45e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	2.301e-03	1.337e-07	1.272e+00	1.280059e+01	0.1390	1.520156e+02	3.025e+01
760	0.5697	-2.38e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	3.167e-03	1.334e-07	1.283e+00	1.280523e+01	0.1390	1.844531e+02	3.578e+01
761	0.5697	-2.31e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	3.340e-03	1.338e-07	1.274e+00	1.280547e+01	0.1390	1.849062e+02	3.594e+01
762	0.5697	-2.24e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	4.640e-03	1.335e-07	1.280e+00	1.281048e+01	0.1390	1.876250e+02	3.629e+01
763	0.5696	-2.18e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	3.728e-03	1.337e-07	1.275e+00	1.281270e+01	0.1390	1.655625e+02	3.215e+01
764	0.5696	-2.12e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	4.258e-03	1.337e-07	1.278e+00	1.281696e+01	0.1390	1.739844e+02	3.388e+01
765	0.5696	-2.06e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	3.324e-03	1.337e-07	1.276e+00	1.282029e+01	0.1390	1.784531e+02	3.493e+01
766	0.5696	-2.01e-04	 3.0	 3.0	0.50	 2.0	5.000e+01	4.148e-03	1.337e-07	1.277e+00	1.282442e+01	0.1390	1.683906e+02	3.289e+01
